,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links,Name
8825,RepDonBeyer,2021-06-13T17:58:59.000Z,"RT @JuddLegum: In the United States, there are fewer than 20,000 people in the hospital for COVID-19 today.

This is the first time that ha…",",JuddLegum,",",",",",",",
8826,RepDonBeyer,2021-06-13T14:41:05.000Z,RT @leedrutman: Important thread -&gt;,",leedrutman,",",",",",",",
8827,RepDonBeyer,2021-06-13T14:40:59.000Z,RT @fairvote: Lead sponsor @RepDonBeyer explains why we need to pass the #FairRepAct: https://t.co/n6FHEnMNnG https://t.co/m4K8wOl4c6,",fairvote,",",",",",",",
8828,RepDonBeyer,2021-06-13T13:36:00.000Z,"U.S. economy added 559K jobs in May and unemployment fell to 5.8% as COVID cases fell, more states reopened, report shows https://t.co/Xuudu9mOy8",",",",",",",",https://t.co/Xuudu9mOy8,",
8829,RepDonBeyer,2021-06-12T23:52:19.000Z,RT @RepMikeLevin: Scamming Americans out of their money for campaign donations is deplorable. Proud to lead this effort to increase the int…,",RepMikeLevin,",",",",",",",
8830,RepDonBeyer,2021-06-12T20:52:00.000Z,"""Wages are rising, a new study found, with the gains concentrated among new hires in low-wage service industry jobs — the ones hardest hit by the pandemic shutdowns.""
https://t.co/OaaoYV7gVJ",",",",",",",",https://t.co/OaaoYV7gVJ,",
8831,RepDonBeyer,2021-06-12T19:51:00.000Z,"AP: US unemployment claims fall to 376,000, sixth straight drop
https://t.co/SUpopFYZQa",",",",",",",",https://t.co/SUpopFYZQa,",
8832,RepDonBeyer,2021-06-12T18:50:00.000Z,This is great: hero US @CapitolPolice Officer Eugene Goodman will throw out the first pitch for the @Nationals on Thursday: https://t.co/jh4zXkLjcb,",",",",",CapitolPolice,Nationals,",",https://t.co/jh4zXkLjcb,",
8833,RepDonBeyer,2021-06-12T17:45:00.000Z,"Good news that didn't get much attention this week: under the Biden-Harris Administration, the EPA will revisit Trump's actions on clean air standards. This is very important: https://t.co/SKo8yf2I3m",",",",",",",",https://t.co/SKo8yf2I3m,",
8834,RepDonBeyer,2021-06-12T17:12:05.000Z,"RT @POTUS: Five years ago, we suffered the deadliest attack affecting the LGBTQ+ community in our history. Within minutes, Pulse Nightclub…",",POTUS,",",",",",",",
8835,RepDonBeyer,2021-06-12T16:40:00.000Z,"Home care workers are a large and crucial part of our workforce, but hundreds of thousands of them live in poverty. It's a major factor in the gender pay gap, and the subject of this @JECDems factsheet https://t.co/03S06AR0vZ and thread on the #CareEconomy https://t.co/an8lImZ9vS",",",",CareEconomy,",",JECDems,",",https://t.co/03S06AR0vZ,https://t.co/an8lImZ9vS,",
8836,RepDonBeyer,2021-06-12T16:22:08.000Z,"RT @RepValDemings: This morning as we mourn the 5th anniversary of the Pulse shooting, we woke up to the news that 13 people were shot in A…",",RepValDemings,",",",",",",",
8837,RepDonBeyer,2021-06-12T15:37:00.000Z,"Democrats Reintroduce 'Millionaires Surtax' Bill
https://t.co/EmNsh0O1Sv",",",",",",",",https://t.co/EmNsh0O1Sv,",
8838,RepDonBeyer,2021-06-12T14:36:00.000Z,ICYMI: U.S. Job Growth Picks Up in Sign of Progress on Filling Openings https://t.co/jJEd7YlRsS,",",",",",",",https://t.co/jJEd7YlRsS,",
8839,RepDonBeyer,2021-06-12T13:25:00.000Z,"Last year prominent political campaigns, including Donald Trump's reelection campaign, used precheck boxes to scam average people out of millions of dollars. With @RepMikeLevin, @RepDeborahRoss, @RepMalinowski, I just introduced a bill to ban this practice
https://t.co/4IzaU58bY9 https://t.co/X34vUo7p3M",",",",",",RepMikeLevin,RepDeborahRoss,RepMalinowski,",",https://t.co/4IzaU58bY9,https://t.co/X34vUo7p3M,",
8840,RepMGriffith,2021-06-18T14:39:16.000Z,"Congressman Griffith’s Weekly E-Newsletter 6.18.21 Topic: In Memory of Barbara Stafford, Public Servant https://t.co/AkilpVZzoa",",",",",",",",https://t.co/AkilpVZzoa,",
8841,RepMGriffith,2021-06-16T14:52:32.000Z,"The House of Representatives can't represent Americans when all Members aren't even required to show up in person. @SpeakerPelosi, tear down the fence and reopen the House. https://t.co/hd5Yol61Vf",",",",",",SpeakerPelosi,",",https://t.co/hd5Yol61Vf,",
8842,RepMGriffith,2021-06-15T22:22:48.000Z,Honored to be recognized by @ACUConservative with the Award for Conservative Achievement for my voting record in defense of our constitutional principles. https://t.co/JzwTZLyrnl,",",",",",ACUConservative,",",https://t.co/JzwTZLyrnl,",
8843,RepMGriffith,2021-06-14T17:43:03.000Z,"On June 14, 1777, the Second Continental Congress approved a resolution that created the flag of the United States. Ever since, the Stars and Stripes has been a symbol of our aspiration to liberty and justice for all. Happy Flag Day! https://t.co/NPHqLHPvfZ",",",",",",",",https://t.co/NPHqLHPvfZ,",
8844,RepWexton,2021-06-18T21:25:03.000Z,"It's Virginia Agriculture Week, so I visited Second Spring Farm in Purcellville this afternoon. David and neighboring farmers talked to me about small-scale sustainable farming, eating local, &amp; preserving rural land. 

#VA10 is fortunate to have a vibrant, family farm community! https://t.co/7EWZMvoNoZ",",",",VA10,",",",",https://t.co/7EWZMvoNoZ,",
8845,RepWexton,2021-06-18T18:34:21.000Z,"I had the pleasure of joining Mayor Vance, the Hillsboro Town Council, and the Loudoun Board of Supervisors at the Route 9 Ribbon Cutting. 

This multi-project infrastructure improvement enhances public safety and calms traffic while also maintaining the town's quaint character. https://t.co/CokYV2Qzzu",",",",",",",",https://t.co/CokYV2Qzzu,",
8846,RepWexton,2021-06-17T21:56:39.000Z,"After the Supreme Court ACA announcement, I'm thinking about all the @LittleLobbyists families in #VA10 who are able to breathe a sigh of relief today.

My first meeting in Congress was with LL families and I've been fighting to protect their access to care ever since. https://t.co/KGs5P2yu4x",",",",VA10,",",LittleLobbyists,",",https://t.co/KGs5P2yu4x,",
8847,RepWexton,2021-06-17T17:37:48.000Z,"We just passed a bipartisan bill to repeal the outdated 2002 AUMF.

The power to declare war lies with Congress and this repeal is a necessary action to reassert our constitutional powers. https://t.co/GZPDgweuwS",",",",",",",",https://t.co/GZPDgweuwS,",
8848,RepWexton,2021-06-17T14:27:08.000Z,"SCOTUS just dismissed the challenge to the Affordable Care Act! 

This is a victory for the millions of Americans who will have their healthcare preserved and a blow to the years long effort by the GOP to overturn its protections for our most vulnerable. 
https://t.co/7AogGqXTXL",",",",",",",",https://t.co/7AogGqXTXL,",
8849,RepWexton,2021-06-17T01:25:06.000Z,"Tonight I voted to make Juneteenth a federal holiday.

It’s a small but important action to confront the history of slavery and racism in our country. We still have work to do to guarantee the promises of justice and equality for every American.
https://t.co/5oLUGbiIOP",",",",",",",",https://t.co/5oLUGbiIOP,",
8850,RepWexton,2021-06-16T23:03:00.000Z,"I'm proud to announce my Uyghur Forced Labor Disclosure Act PASSED the House today as an amendment to H.R. 1187.

We're sending a strong message that products produced by forced labor have no place in our stores &amp; human rights abuses won’t be tolerated.
https://t.co/WMWiaDSAnL",",",",",",",",https://t.co/WMWiaDSAnL,",
8851,RepWexton,2021-06-16T20:04:14.000Z,"I met with Virginia @USGLC representatives today to discuss the importance of investing in U.S. foreign aid.

Diplomacy and development are essential pieces to restoring America's place of leadership in the world, preventing conflict, and defending human rights. https://t.co/2fWi7QS6iv",",",",",",USGLC,",",https://t.co/2fWi7QS6iv,",
8852,RepWexton,2021-06-16T16:18:14.000Z,"I met with #VA10 @citizensclimate members today to talk about our work in Congress to promote affordable, clean energy.

Combatting climate change means taking real action to reduce our carbon footprint and investing in renewable energy now. It's a priority for me in Congress. https://t.co/WGhtyRjntq",",",",VA10,",",citizensclimate,",",https://t.co/WGhtyRjntq,",
8853,RepWexton,2021-06-16T00:15:01.000Z,"Lift off! Congrats on a successful launch today, @NASA_Wallops. 🚀

Virginia is proud to be home to so many aerospace partners that are key to our national security and push the boundaries of space exploration. https://t.co/gjB6ujIcZZ",",",",",",NASA_Wallops,",",https://t.co/gjB6ujIcZZ,",
8854,RepWexton,2021-06-15T22:15:18.000Z,"Tonight we passed legislation to bestow the Capitol Police and DC Metropolitan Police with Congressional Gold Medals for their heroic actions on January 6.

The bravery our law enforcement officers showed on that day saved many lives.",",",",",",",",",
8855,RepWexton,2021-06-15T20:39:00.000Z,"Today’s announcement that the Biden DOJ will assist Fairfax County prosecutors is long overdue good news for the Ghaisar family.

The Ghaisars faced years of undue stonewalling in their pursuit of answers about their son’s killing. Bijan deserves justice.
https://t.co/bO1fJxIs06",",",",",",",",https://t.co/bO1fJxIs06,",
8856,RepWexton,2021-06-15T18:54:58.000Z,"The first tranche of #AmericanRescuePlan funding has reached #VA10 cities and towns!

This money will help our localities offset revenue losses and prevent cuts, support small businesses &amp; non-profits, expand broadband, and more.
https://t.co/wni9Q6qWrA",",",",AmericanRescuePlan,VA10,",",",",https://t.co/wni9Q6qWrA,",
8857,RepWexton,2021-06-15T16:33:52.000Z,"In the 5 years since the Pulse Nightclub shooting, we've made progress on gun safety legislation in many states including Virginia—but must do more at the federal level.

@bjoewolf &amp; I discussed the GVP movement and how we continue pressing forward in the fight for gun safety. https://t.co/jFXx1UYJHR",",",",",",bjoewolf,",",https://t.co/jFXx1UYJHR,",
8858,RepWexton,2021-06-15T14:26:01.000Z,"I met with @AerospaceCorp yesterday, a federally-funded corporation providing technical guidance for civil and commercial space programs.

#VA10 is proud to be home to a major regional office for Aerospace. They're valuable partners for key national security initiatives in space. https://t.co/NlCrIDmJqc",",",",VA10,",",AerospaceCorp,",",https://t.co/NlCrIDmJqc,",
8859,RepWexton,2021-06-15T01:14:01.000Z,"#FlagDay is a time to celebrate our stars &amp; stripes as a symbol of democracy &amp; the promise of liberty &amp; justice for all.

My team was at the Col. James Wood Sons of the American Revolution Flag Day ceremony today to honor the Shenandoah Valley Korean War Veterans Assoc. Chapter. https://t.co/Zfw7UO47nj",",",",FlagDay,",",",",https://t.co/Zfw7UO47nj,",
8860,RepWexton,2021-06-15T00:20:57.000Z,"I made sure to stop by @the_USO lounge at Dulles on Friday to tour their facilities and meet the dedicated staff and volunteers.

Their lounge is in great hands, and I’m thankful our veterans have a relaxing and welcoming spot where they can unwind with their families. https://t.co/Mlwp7qXSMO",",",",",",the_USO,",",https://t.co/Mlwp7qXSMO,",
8861,RepWexton,2021-06-14T16:49:55.000Z,"I spoke with @bjoewolf recently about his work with @thedruproject to honor the lives and memories of those who were killed in the Pulse shooting 5 years ago.

It's inspiring to hear how he and his friends have worked to lift up LGBTQ youth organizations. https://t.co/kOOInAAlF6",",",",",",bjoewolf,thedruproject,",",https://t.co/kOOInAAlF6,",
8862,RepWexton,2021-06-14T14:24:37.000Z,"I'm so pleased to see Prince William chosen as one of the first in the Commonwealth to adopt the MARCUS Alert mental health crisis response system.

Deploying trained clinicians to these situations saves lives &amp; will get those in crisis the help they need.
https://t.co/VR8auitrKu",",",",",",",",https://t.co/VR8auitrKu,",
8863,RepWexton,2021-06-13T19:49:01.000Z,"It was my pleasure to join the Rotary Club of Gainesville Haymarket yesterday for their Flags for Heroes event to honor the community’s veterans, law enforcement, &amp; health care workers.

We owe a debt of gratitude to all of those who have chosen to serve our community &amp; country. https://t.co/mpAygJnxRg",",",",",",",",https://t.co/mpAygJnxRg,",
8864,RepWexton,2021-06-12T21:26:38.000Z,"The only way we'll have a strong and full recovery from COVID is if our #CareEconomy comes back strong.

We rescued child care providers from the brink of collapse through our COVID relief efforts, but must do more to enable all parents and caregivers to get back to work safely. https://t.co/PAMkm96wy1",",",",CareEconomy,",",",",https://t.co/PAMkm96wy1,",
8865,RepWexton,2021-06-12T17:44:10.000Z,"It's been 5 years since the horrific Pulse Nightclub attack.

I spoke with @bjoewolf last week, a survivor of the Pulse shooting and LGBTQ &amp; gun safety advocate, about how he has worked to honor his friends' memories with action and advance LGBTQ equality.
https://t.co/p1a6ftZwvg https://t.co/oE29BStmIz",",",",",",bjoewolf,",",https://t.co/p1a6ftZwvg,https://t.co/oE29BStmIz,",
8866,GerryConnolly,2021-06-18T19:10:33.000Z,"RT @rosadelauro: As Catholic Democrats, we are committed to making real the basic principles that are at the heart of Catholic social teach…",",rosadelauro,",",",",",",",
8867,GerryConnolly,2021-06-17T22:42:33.000Z,"Thanks to @KennyBoddye @ssurovell and Sup Angry for hosting tonight's PWC Future of Transit town hall. Traffic affects all our lives in Northern Virginia. We have to create options for people, and transit must be a part that. https://t.co/ltprGsfeRq",",",",",",KennyBoddye,ssurovell,",",https://t.co/ltprGsfeRq,",
8868,GerryConnolly,2021-06-17T15:10:48.000Z,RT @nowthisnews: 21 Republican reps opposed honoring the officers who protected the Capitol on Jan 6. These elected officials literally did…,",nowthisnews,",",",",",",",
8869,GerryConnolly,2021-06-17T14:52:46.000Z,"RT @USOPM: Today @POTUS will sign the Juneteenth National Independence Day Act, establishing June 19th as a federal holiday. As the 19th fa…",",USOPM,",",",",",",",
8870,GerryConnolly,2021-06-17T14:16:18.000Z,"After 11 years of Republican attempts to rip away your health care, the ACA is here to stay! https://t.co/MdYwqWndeF",",",",",",",",https://t.co/MdYwqWndeF,",
8871,GerryConnolly,2021-06-17T14:10:56.000Z,I'm sickened by this. This kind of hate has absolutely no place in our community. https://t.co/hi2sOxbAhB,",",",",",",",https://t.co/hi2sOxbAhB,",
