,Unnamed: 0,Name,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links
6055,6055,Troy Balderson,RepBalderson,2021-06-12T00:52:42.000Z,"Did you know #telehealth administered through @nationwidekids has saved families more than 7 million miles of travel since early 2020?

Central Ohio is blessed to have this hub of health care innovation right here in our own backyard. @OhioChildHosp https://t.co/LOPXPSRooG",$,telehealth,"nationwidekids, OhioChildHosp",https://t.co/LOPXPSRooG
6056,6056,Troy Balderson,RepBalderson,2021-06-11T15:04:07.000Z,"Every parent out there understands the fundamentals of diplomacy: rewarding bad behavior encourages more bad behavior. 

Lifting sanctions on Iran flies in the face of common-sense and invites further instability in the Middle East.  

https://t.co/bqvdmEc0KI",$,$,$,https://t.co/bqvdmEc0KI
6057,6057,Troy Balderson,RepBalderson,2021-06-11T13:50:41.000Z,Ohio's farmers deserve common-sense flexibility to deliver their products to market. Let's get this done. #OhioCattle @Ohio_Cattlemen https://t.co/oRZ0fCLDtX,$,OhioCattle,Ohio_Cattlemen,https://t.co/oRZ0fCLDtX
6058,6058,Troy Balderson,RepBalderson,2021-06-10T18:28:24.000Z,"These numbers are trending in an alarming direction. Even the leaders from Central America that @VP is meeting with, instead of visiting our own #SouthernBorder, acknowledge that the Biden Administration rhetoric is jeopardizing American #border security. https://t.co/lhjiP4JOKp",$,"SouthernBorder, border",VP,https://t.co/lhjiP4JOKp
6059,6059,Troy Balderson,RepBalderson,2021-06-10T17:37:41.000Z,"@POTUS is on tour this week celebrating the expansion of a Russian pipeline through Europe. Meanwhile, back home the sponsor of the #Keystone Pipeline is cutting his losses on investing in #America. 

https://t.co/qUARVhWwSj",$,"Keystone, America",POTUS,https://t.co/qUARVhWwSj
6060,6060,Troy Balderson,RepBalderson,2021-06-10T17:34:24.000Z,"RT @HouseAdmnGOP: 📺 DC is set to fully reopen tomorrow. Yet, the House remains closed with no plan to reopen. Capitol tours still banned, v…",HouseAdmnGOP,$,$,$
6061,6061,Troy Balderson,RepBalderson,2021-06-10T17:33:56.000Z,"RT @SteveScalise: 🚨🚨 Inflation just jumped to 5%—more than experts expected and the most since 2008.

Car prices soaring.
Housing prices so…",SteveScalise,$,$,$
6062,6062,Troy Balderson,RepBalderson,2021-06-10T14:22:32.000Z,Ohioans are bearing the weight of higher prices on everyday necessities. It’s time to curb the reckless federal spending and get inflation under control before there is irreversible harm. ⬇️ https://t.co/b4WdAVB6V0,$,$,$,https://t.co/b4WdAVB6V0
6063,6063,Troy Balderson,RepBalderson,2021-06-09T18:43:56.000Z,"Déjà vu all over again? 

With the Lois Lerner #scandals a not-so-distant memory, many Americans are skeptical of politicization of the #IRS. These concerns are compounded by an Administration determined to make an $80 BILLION boost in #tax enforcement. https://t.co/CQx1eoIqse",$,"scandals, IRS, tax",$,https://t.co/CQx1eoIqse
6064,6064,Troy Balderson,RepBalderson,2021-06-08T21:11:10.000Z,"RT @GOPLeader: On her way back from Mexico City, VP Kamala Harris should stop by McAllen, Texas—a border community overwhelmed by illegal i…",GOPLeader,$,$,$
6065,6065,Troy Balderson,RepBalderson,2021-06-08T18:19:38.000Z,"POTUS is opening the spigot for Putin’s Nord Stream 2 Pipeline in Europe after eliminating 11k U.S. energy jobs on day 1. This latest development comes in the wake of Russian hackers shutting down American fuel supplies, affecting tens of millions of Americans from TX to NY. https://t.co/2cpwAGMChd",$,$,$,https://t.co/2cpwAGMChd
6066,6066,Troy Balderson,RepBalderson,2021-06-08T16:23:41.000Z,"It’s time the @VP step up and fulfill the responsibilities she accepted. Nothing highlights the severity of the #BorderCrisis quite like seeing it with your owns eyes. #NoLaughingMatter

https://t.co/PwCZiZqKPX",$,"BorderCrisis, NoLaughingMatter",VP,https://t.co/PwCZiZqKPX
6067,6067,Troy Balderson,RepBalderson,2021-06-08T01:05:37.000Z,"Considering past behavior of the #CCP, their refusal to cooperate is not surprising. The millions who lost loved ones to COVID-19 deserve closure as to how the pandemic originated. https://t.co/pU7gvlzgoN",$,CCP,$,https://t.co/pU7gvlzgoN
6068,6068,Troy Balderson,RepBalderson,2021-06-07T16:08:21.000Z,"Did you know that Ohio’s dairy farmers produce around 5.4 billion pounds of milk annually? Geezey cow that’s a lot of milk! 🐮 

#NationalDairyMonth",$,NationalDairyMonth,$,$
6069,6069,Troy Balderson,RepBalderson,2021-06-07T15:35:10.000Z,"At the start of the pandemic, even the smallest bit of information could have saved thousands of lives worldwide. Instead of transparency and cooperation, the #ChineseCommunistParty chose dishonesty and deception. 

https://t.co/io0Ifjs7uD",$,ChineseCommunistParty,$,https://t.co/io0Ifjs7uD
6070,6070,Troy Balderson,RepBalderson,2021-06-06T14:39:11.000Z,"77 years ago the Allied invasion of Normandy, France was underway. Let us honor their sacrifices as we treasure our freedom. https://t.co/vERHjKksrT",$,$,$,https://t.co/vERHjKksrT
6071,6071,Tim Ryan,RepTimRyan,2021-06-11T20:17:59.000Z,RT @USASteelStrong: Ohio @RepTimRyan has seen just how effective Section 232 measures have been. “You see the investment that comes back in…,USASteelStrong,$,$,$
6072,6072,Tim Ryan,RepTimRyan,2021-06-11T20:16:52.000Z,"A well-deserved promotion. Thanks for your service to the @CapitolPolice Force, Lila!
https://t.co/MATYmfXxKl",$,$,CapitolPolice,https://t.co/MATYmfXxKl
6073,6073,Tim Ryan,RepTimRyan,2021-06-10T15:54:45.000Z,"The working class Americans shouldn’t have to shoulder the burden for big corporations and the ultra-wealthy who aren’t paying their fair share. Full stop.
https://t.co/9Aa6xVbu80",$,$,$,https://t.co/9Aa6xVbu80
6074,6074,Tim Ryan,RepTimRyan,2021-06-10T13:12:08.000Z,"Our climate goals cannot wait.
https://t.co/pJYZAFevAU",$,$,$,https://t.co/pJYZAFevAU
6075,6075,Tim Ryan,RepTimRyan,2021-06-09T18:28:04.000Z,This young woman from Zanesville will change your entire day. Making Ohio proud on a big national stage. @_nightbirde https://t.co/2ETp6wh5vP,$,$,_nightbirde,https://t.co/2ETp6wh5vP
6076,6076,Tim Ryan,RepTimRyan,2021-06-09T17:36:12.000Z,"You’ve got to be kidding me. These kinds of astronomical drug prices drive people into bankruptcy. People are forced to ration their medications. It’s time to fix this broken system. 
https://t.co/h9i39gKewY",$,$,$,https://t.co/h9i39gKewY
6077,6077,Tim Ryan,RepTimRyan,2021-06-08T20:56:54.000Z,"The Emergency Broadband Benefit we passed provides $50/month in relief for broadband services &amp; up to $100 toward a tablet or computer for hardworking families who are still trying to get back on their feet after a tough year.
See if you qualify &amp; apply ⬇️
https://t.co/iWb67ru20Q",$,$,$,https://t.co/iWb67ru20Q
6078,6078,Tim Ryan,RepTimRyan,2021-06-07T19:09:56.000Z,1 in 10 Ohio families can’t put enough food on the table for their kids. The Child Tax Credit we passed in the #AmericanRescuePlan will be a lifeline for these hardworking people until they’re on their feet again.,$,AmericanRescuePlan,$,$
6079,6079,Tim Ryan,RepTimRyan,2021-06-07T15:27:03.000Z,"To get our economy back up &amp; running, we need to give a little TLC to the Care Economy.

Parents &amp; caregivers can't go back to work unless they know their loved ones are cared for. We must pass the #AmericanFamiliesPlan to help hardworking Ohioans &amp; get our economy back on track.",$,AmericanFamiliesPlan,$,$
6080,6080,Tim Ryan,RepTimRyan,2021-06-06T16:31:03.000Z,"Nearly 1 in 4 Ohioans are still having difficulty covering household expenses. Like @POTUS says, getting our economy up &amp; running isn't like flipping a switch. We’ve made big strides, but there’s still work to do as we recover from the pandemic &amp; build the economy of the future.",$,$,POTUS,$
6081,6081,Tim Ryan,RepTimRyan,2021-06-05T15:50:12.000Z,Republicans across the country are passing laws to suppress the vote. It's time to pass the #ForThePeople Act to level the playing field and make sure every American has equal access to the ballot box.,$,ForThePeople,$,$
6082,6082,David Joyce,RepDaveJoyce,2021-06-10T14:42:26.000Z,....just no one tell Kelly that I almost came back home with a calf... https://t.co/vYR5b9zlWV,$,$,$,https://t.co/vYR5b9zlWV
6083,6083,David Joyce,RepDaveJoyce,2021-06-10T14:42:24.000Z,"It was great to have my friend and @OhioFarmBureau’s new President, Bill Patterson, join me for the visit as well as a roundtable later that day with farmers from across Northeast Ohio. I’m proud to fight for these men and women and for all of the Buckeye State’s ag communities. https://t.co/jiE5retTon",$,$,OhioFarmBureaus,https://t.co/jiE5retTon
6084,6084,David Joyce,RepDaveJoyce,2021-06-10T14:42:21.000Z,"Many thanks to Dan Denman and his son for showing me their family’s 4th generation diary farm. They’ve got an impressive operation - one that produces 2,200 gallons of milk per day.  Better yet, a portion of every bottle they sell goes to community outreach. https://t.co/1COZd5ef6n",$,$,$,https://t.co/1COZd5ef6n
6085,6085,David Joyce,RepDaveJoyce,2021-06-09T14:55:55.000Z,It was an honor to present two American heroes - Mr. Lanning and Specialist Stevens - with their long overdue medals yesterday. Their families couldn’t have been prouder to see them recognized for their service to our country 🇺🇸 https://t.co/ESjPqQASpb,$,$,$,https://t.co/ESjPqQASpb
6086,6086,David Joyce,RepDaveJoyce,2021-06-08T17:00:04.000Z,"RT @OhioFarmBureau: @RepDaveJoyce was in NE Ohio today visiting with farmers about #taxes, #cattle market transparency, #milk and #beef pri…",OhioFarmBureau,$,$,$
6087,6087,David Joyce,RepDaveJoyce,2021-06-08T11:35:04.000Z,RT @RiponAdvance: Ohio's @RepDaveJoyce on May 28 signed on as a cosponsor of a Republican-led bill that would facilitate a federally expedi…,RiponAdvance,$,$,$
6088,6088,David Joyce,RepDaveJoyce,2021-06-06T19:18:21.000Z,"May we all take a moment today to honor the heroes who courageously gave their lives on the shores of Normandy so that we could defeat Nazi Germany and free the world from its tyranny.

We owe the #GreatestGeneration an infinite debt for their service and sacrifice. #DDay77 https://t.co/5cwZ7iXrj8",$,"GreatestGeneration, DDay77",$,https://t.co/5cwZ7iXrj8
6089,6089,David Joyce,RepDaveJoyce,2021-06-06T18:57:23.000Z,@EliseStefanik Wonderful news! Congratulations to you both!,$,$,EliseStefanik,$
6090,6090,Anthony Gonzalez,RepAGonzalez,2021-06-11T19:27:00.000Z,"ICYMI: voting for the 2021 High School Congressional Art Competition has been extended. 

You can now cast your votes until midnight on Sunday, June 13th. You can visit our Facebook or Instagram page to cast your votes.",$,$,$,$
6091,6091,Anthony Gonzalez,RepAGonzalez,2021-06-11T13:27:00.000Z,Amazing photo of Lake Erie. We truly are blessed to call Northeast Ohio home. https://t.co/Eh1CIfNQe0,$,$,$,https://t.co/Eh1CIfNQe0
6092,6092,Anthony Gonzalez,RepAGonzalez,2021-06-10T17:46:48.000Z,"I voiced this in an interparliamentary and bipartisan letter to the President and heads of the G7 earlier this year to hold the CCP accountable for their abuses. You can read the letter here. 
https://t.co/PWpAbPDXqp",$,$,$,https://t.co/PWpAbPDXqp
6093,6093,Anthony Gonzalez,RepAGonzalez,2021-06-10T17:46:48.000Z,"As President Biden and G7 leaders are set to meet, it is important that combatting the Chinese Communist Party (CCP) and their actions remain a top priority. https://t.co/eZrHRyP2e5",$,$,$,https://t.co/eZrHRyP2e5
6094,6094,Anthony Gonzalez,RepAGonzalez,2021-06-09T19:38:02.000Z,We can fix our broken immigration system but that is only possible if the administration and Congress have the will to do so.,$,$,$,$
6095,6095,Anthony Gonzalez,RepAGonzalez,2021-06-09T19:38:01.000Z,"With illegal crossings surging, @VP needs to put politics aside and go see what so many members on both sides of the aisle have seen with their own eyes.",$,$,VP,$
6096,6096,Anthony Gonzalez,RepAGonzalez,2021-06-09T19:38:01.000Z,"When I was at the border last, I wanted to see for myself what was going on. I spoke to migrant families, Border Patrol agents, and many others in the community.

You can’t fully understand the chaos at our border without seeing it up close and personal. https://t.co/2EN8SgfsOP",$,$,$,https://t.co/2EN8SgfsOP
6097,6097,Anthony Gonzalez,RepAGonzalez,2021-06-09T16:17:00.000Z,"We need an independent investigation into what the Chinese Communist Party (CCP) knew about COVID-19.

To get full transparency into what the CCP knew, we need more nations to demand an investigation and hold China accountable.
https://t.co/2F1xtUEa6a",$,$,$,https://t.co/2F1xtUEa6a
6098,6098,Anthony Gonzalez,RepAGonzalez,2021-06-08T21:27:00.000Z,"Throughout Northeast Ohio, employers are looking for qualified employees to fill openings.

We must promote policies in Washington that encourage people to get back into the labor force to help our economy fully recover.
https://t.co/vaBKiJn7RQ",$,$,$,https://t.co/vaBKiJn7RQ
6099,6099,Anthony Gonzalez,RepAGonzalez,2021-06-08T20:11:00.000Z,"Small businesses have and will continue to be the fabric of this nation.

I was pleased to join and congratulate the recent NEO small business owners who graduated from the @GS10KSmallBiz program last evening. I will continue to be a strong advocate for small businesses in DC. https://t.co/LoFBRpJ0iN",$,$,GS10KSmallBiz,https://t.co/LoFBRpJ0iN
6100,6100,Anthony Gonzalez,RepAGonzalez,2021-06-07T18:11:00.000Z,"For any Northeast Ohioan trying to get a passport, please see the guidelines and services through the @StateDept. 

With restrictions and mandates finally being loosened, please apply as soon as possible if you are thinking of traveling abroad this year.
https://t.co/ebrypgY6WI",$,$,StateDept,https://t.co/ebrypgY6WI
6101,6101,Anthony Gonzalez,RepAGonzalez,2021-06-07T14:33:00.000Z,"The recent rise in anti-Semitic hate crimes is appalling and un-American. 

I am pleased to join my colleagues in this effort to expose these heinous acts and call for action in support of our Jewish community. https://t.co/4OfY8XMEK0",$,$,$,https://t.co/4OfY8XMEK0
6102,6102,Anthony Gonzalez,RepAGonzalez,2021-06-06T14:23:00.000Z,"On June 6, 1944, young men from across the United States stormed the beaches of Normandy to fight for a cause bigger than themselves. 

We must never forget the sacrifices these heroes made to protect our world from evil. https://t.co/HhhELo6oD4",$,$,$,https://t.co/HhhELo6oD4
6103,6103,Anthony Gonzalez,RepAGonzalez,2021-06-05T17:33:00.000Z,"I am a supporter of our police officers nationwide for the job they do to protect our communities.

Officers need access to crucial resources and training to do their job effectively. https://t.co/g5F9gCHSwS",$,$,$,https://t.co/g5F9gCHSwS
6104,6104,Kevin Hern,repkevinhern,2021-06-11T17:44:54.000Z,"RT @RepublicanStudy: As a successful business owner, @repkevinhern knows first hand the consequences of Democrats’ reckless tax and spend p…",RepublicanStudy,$,$,$
6105,6105,Kevin Hern,repkevinhern,2021-06-11T16:39:28.000Z,"RT @RepublicanStudy: #RSC leaders met with President Trump to discuss the challenges facing our nation.

From securing our border to combat…",RepublicanStudy,$,$,$
6106,6106,Kevin Hern,repkevinhern,2021-06-10T20:33:24.000Z,"RT @WaysandMeansGOP: Criminals may have stolen as much as HALF of all COVID-related unemployment benefits. 

Last month, @RepKevinBrady and…",WaysandMeansGOP,$,$,$
6107,6107,Kevin Hern,repkevinhern,2021-06-09T15:58:06.000Z,RT @SBAList: My constituents were furious to learn that Biden's budget removes HHS's ability to protect human life by removing the Hyde Ame…,SBAList,$,$,$
6108,6108,Kevin Hern,repkevinhern,2021-06-09T15:57:37.000Z,"The whole world knows who’s to blame for the border crisis – why can’t @VP &amp; @POTUS admit the truth?

https://t.co/pmc52vjD4K",$,$,"VP, POTUS",https://t.co/pmc52vjD4K
6109,6109,Kevin Hern,repkevinhern,2021-06-08T18:31:10.000Z,@carawasthere My district team might be able to help - call (918) 935-3222,$,$,carawasthere,$
6110,6110,Kevin Hern,repkevinhern,2021-06-07T13:49:10.000Z,"RT @JudiciaryGOP: Vice President Harris traveled to Guatemala yesterday. 

But today would be a good day for her to visit the southern bord…",JudiciaryGOP,$,$,$
6111,6111,Markwayne Mullin,RepMullin,2021-06-11T16:52:24.000Z,#OperationWarpedSpeed worked. It is time to rebuild the U.S. economy and quit letting liberal Washington write blank checks to special interests.,$,OperationWarpedSpeed,$,$
6112,6112,Markwayne Mullin,RepMullin,2021-06-11T15:14:40.000Z,The American people aren't asking the Biden Administration to reinvent the wheel on border security. This should be simple: enforce our laws as written.,$,$,$,$
6113,6113,Markwayne Mullin,RepMullin,2021-06-11T12:53:32.000Z,RT @HouseGOP: Speaker Nancy Pelosi and every House Democrats must condemn @Ilhan’s remarks immediately.,HouseGOP,$,$,$
6114,6114,Markwayne Mullin,RepMullin,2021-06-10T17:05:46.000Z,Clean water is a national priority. I am proud to be an original cosponsor of @RepMMM’s resolution reaffirming this commitment and ensuring that the Navigable Waters Protection Rule remains in place under the Biden Administration. https://t.co/MHneimJd5F,$,$,RepMMMs,https://t.co/MHneimJd5F
6115,6115,Markwayne Mullin,RepMullin,2021-06-10T15:32:20.000Z,American energy security is infrastructure.,$,$,$,$
6116,6116,Markwayne Mullin,RepMullin,2021-06-10T13:08:20.000Z,"While Biden continues to sabotage American energy at home, he is simultaneously gifting President Putin the completion of #NordStream2. This reckless behavior only serves to embolden Russian aggression and hurts U.S. energy security.",$,NordStream2,$,$
