id:ID,Content,Time,:LABEL
772,"Glad to join my alma mater @BrownUniversity for their Veterans Day event. 

Thank you to my former colleague and current Under Secretary of Defense Gil Cisneros for joining us in Rhode Island today, as well as for your service to our country. https://t.co/NWz43uSvu9",2022-11-11 18:06:52+00:00,Tweet
773,Great to be joining the Infantry Lodge for their annual Veterans Gathering! https://t.co/SeKC2oJOpF,2022-11-11 17:30:05+00:00,Tweet
774,"Judge Richard J. Israel was a kind, thoughtful, and deeply caring person. I, and so many, have long been inspired by Judge Israel’s brilliant intellect, integrity, and long service to the people of Rhode Island. 

May his memory be a blessing.
https://t.co/puAYvIQBv8",2022-11-11 17:25:47+00:00,Tweet
775,"I’m committed to ensuring our veterans and servicemembers have access to the best resources and services available at the federal, state, and local levels. My office and I are always available to help.

As we all celebrate our vets today, let us all pledge to honor their service.",2022-11-11 16:17:07+00:00,Tweet
776,"This year, Congress passed the Honoring Our PACT Act, the most comprehensive legislation to date to treat toxic exposure as a toll of war and ensure toxic-exposed veterans get the health care and benefits they need and deserve.",2022-11-11 16:17:07+00:00,Tweet
777,"I'm working to ensure that every veteran has access to high-quality physical and mental health services, a safe place to call home, and the ability to attain financial security and access to education and employment opportunities with a living wage.",2022-11-11 16:17:07+00:00,Tweet
778,"Thanking all those who have served in our nation’s military on this #VeteransDay.

As we honor and thank our vets &amp; their families for the incredible sacrifices they've made, we must recommit ourselves to ensuring that they have the support and resources they have earned. https://t.co/WpwBMOwYSP",2022-11-11 16:17:06+00:00,Tweet
779,"The @FTC has taken much needed action to restore the original purpose of the FTC Act and empower the FTC as a standalone bulwark against unfair methods of competition.

I applaud this key first step in vigorously protecting competition, consumers, and workers. https://t.co/GBXSCsIPGo",2022-11-11 15:01:58+00:00,Tweet
780,"Great to join Woonsocket Senior Center for its annual Veterans Appreciation Dinner. 

Thank you to all the veterans I met with tonight, your country thanks you for your service. https://t.co/9FZKzJ0QyN",2022-11-11 02:46:26+00:00,Tweet
781,"Thank you, Jim, for your decades of service to Rhode Island and our country.

Your dedication to your constituents and our state is an inspiration to countless members and public officials, myself included.

Thank you for being both my colleague and friend. We’ll miss you in DC. https://t.co/g9jUm8rDTS",2022-11-11 00:48:45+00:00,Tweet
782,RT @LiftOurVoicesUS: NEWS: The #SpeakOutAct is heading to the House floor next week! Thanks to our House co-sponsors @RepLoisFrankel @RepCh…,2022-11-10 17:56:21+00:00,Tweet
783,"TY @VAProvidence for once again hosting your Annual Veterans Day Observance, providing us space to honor all Rhode Islanders who have worn the uniform.

I urge us all to recommit to ensuring that every vet has access to the resources &amp; support they deserve here at home. https://t.co/DdRxPJ0PSZ",2022-11-10 17:29:25+00:00,Tweet
784,"Happy 247th birthday to the @USMC!

To all those, present and past, who have bravely served in the Marine Corps, we honor and thank you for your service. https://t.co/vmuNDrT0Fs",2022-11-10 16:58:28+00:00,Tweet
785,"Don't forget to vote! 🗳️

Rhode Islanders can find their polling place and view a sample ballot here. https://t.co/D7BbEJ9X1o https://t.co/QFydgfEG1Z",2022-11-08 19:02:57+00:00,Tweet
786,"Congratulations to @RIBBABIZ on $1.7 million in much deserved investment. 

The new Equity Business Hub will be an invaluable resource for #SmallBusiness and entrepreneurs, and I can’t wait to see this space once renovations are complete. Thank you for all the work you do! https://t.co/DgnN5b2xvS",2022-11-07 19:02:34+00:00,Tweet
787,"A beautiful and meaningful tribute to Rhode Island’s veterans with WaterFire Providence. 

Thank you all for your service and sacrifice. https://t.co/f4iqYkpJpr",2022-11-06 00:01:43+00:00,Tweet
788,"Americans want leaders who fight for progress, not against it.",2022-11-12 15:00:16+00:00,Tweet
789,"Beautiful morning in Cambridge honoring #VeteransDay2022.

To #Veterans across America, thank you for your service, sacrifice, and dedication to freedom and democracy. https://t.co/gtM2Ytxy7U",2022-11-11 18:07:55+00:00,Tweet
790,"Way to go, New Mexico! Next up, Congress!

https://t.co/B6s5OhdN1C",2022-11-11 13:00:30+00:00,Tweet
791,"RT @AOC: Yes! It’s so out to touch to imply that abortion isn’t an economic issue.

Few things impact one’s finances more than a having a c…",2022-11-10 18:43:34+00:00,Tweet
792,"Abortion is a kitchen-table issue.

Americans sent a clear message that stripping women of the right to control their own bodies, their wallets, and their future is extreme and won't be tolerated.
https://t.co/hHi9LsMkZe",2022-11-10 13:49:37+00:00,Tweet
793,"The American people don't want extremism and division.

They want results. 

Democrats will continue working to bring people and solutions together.",2022-11-09 22:02:18+00:00,Tweet
794,Women will not be silenced or sidelined.,2022-11-09 16:46:04+00:00,Tweet
795,Vote like our democracy depends on it.,2022-11-08 23:00:10+00:00,Tweet
796,"""Our lives begin to end the day we become silent about things that matter.”
— Dr. Martin Luther King, Jr. 

This is our county, our democracy, our future. Vote.",2022-11-08 18:00:28+00:00,Tweet
797,"RT @WhiteHouse: Every single Republican in Congress voted against:
❌Giving Medicare the power to negotiate prescription drug prices
❌Cappin…",2022-11-08 17:14:32+00:00,Tweet
798,RT @RepNikema: It’s #Election2022 &amp; every American citizen 18 and older has the right to vote. Have you voted yet? Make your voices heard a…,2022-11-08 14:48:05+00:00,Tweet
799,"Election Day is here! 

Massachusetts polls are open until 8 pm. 

Raise your voice with your vote.",2022-11-08 13:00:30+00:00,Tweet
800,"America has now added jobs every single month of the Biden Presidency.

While Republican leadership roots for a recession, Democrats grow the economy and root for American families.",2022-11-07 23:00:15+00:00,Tweet
801,Republicans want doctors and nurses to be put in jail for providing necessary medical care to their patients. Their policies are a direct threat to your safety.,2022-11-07 13:00:46+00:00,Tweet
802,Democrats are cracking down on ultra wealthy corporations with a minimum corporate tax of 15%. You pay taxes. So should they.,2022-11-06 16:00:50+00:00,Tweet
803,RT @Michael_Shank: @jimcason @WorldResources @AniDasguptaWRI clearly communicating above the incentive for wealthy countries to pay #climat…,2022-11-12 17:00:47+00:00,Tweet
804,"RT @SpeakerPelosi: Together, President Biden and the Democratic Congress have enacted the largest climate investment in our nation's histor…",2022-11-11 18:19:31+00:00,Tweet
805,"Thank you and blessings to each of America’s veterans today — we will always honor you and the sacrifices you have made for our nation.

#VeteransDay",2022-11-11 17:51:32+00:00,Tweet
806,"RT @YAINetwork: Just wrapped up a visit at our Flatbush program with @RepYvetteClarke ! 

She came to learn about what we do at YAI and tal…",2022-11-10 22:18:18+00:00,Tweet
807,RT @MLevineReports: Statement from top DHS cyber official Jen Easterly: “We have seen no evidence that any voting system deleted or lost vo…,2022-11-10 15:01:36+00:00,Tweet
808,"RT @VP: Democracy is stronger when everyone participates and is weaker when people are left out.

To the poll workers and officials who wor…",2022-11-09 17:33:54+00:00,Tweet
809,"Keep #BrittneyGriner in your prayers today — and everyday — until she is back home and safe with those who love her.

This news is just heartbreaking. https://t.co/8G1BkUerlX",2022-11-09 14:34:32+00:00,Tweet
810,"RT @RepJayapal: 🚨 Polls are opening across the country! Be sure to cast your ballot before polls close in your state, and for any voting qu…",2022-11-08 16:47:30+00:00,Tweet
811,"RT @civilrightsorg: Keep this in mind today: Congressman John Lewis, Dr. King, and so many other brave foot soldiers risked their lives for…",2022-11-08 15:16:37+00:00,Tweet
812,"The rights of women, the rights of immigrants, the rights of minority populations…the list of whose rights and lives are on the line today doesn’t stop there.

VOTE.",2022-11-08 13:35:25+00:00,Tweet
813,RT @RepSwalwell: Don’t throw beer or commit violence against someone you politically disagree with. We are a country of voting not violence.,2022-11-08 01:44:12+00:00,Tweet
814,@AbeEisner It was my privilege to partake in such a historic moment - thank you for welcoming me to it!,2022-11-07 19:21:40+00:00,Tweet
815,"RT @RepChuyGarcia: Democracy is on the line.

Vote tomorrow, November 8th.",2022-11-07 17:18:06+00:00,Tweet
816,"RT @USProgressives: Just from July to September:

Exxon made $19.7 billion
Chevron made $11.2 billion
Shell made $9.5 billion
BP made $8.2…",2022-11-05 22:20:16+00:00,Tweet
817,"On this Veteran’s Day, I hope all Americans will take time to reflect on the service and sacrifice of our men and women in uniform.
 
It is because of their bravery that we are afforded the freedoms we have today.
 
On behalf of a grateful nation, thank you for your service. https://t.co/Z8ozAAxYIi",2022-11-11 15:50:26+00:00,Tweet
818,"It was an honor to join @MCCKansasCity to celebrate #FirstGenWeek!

To first gen students in our community breaking barriers &amp; intentionally cultivating your futures for the better - your resiliency, determination, &amp; commitment will open doors to limitless opportunities &amp; success https://t.co/zPzzw55jpH",2022-11-10 22:50:17+00:00,Tweet
819,"Happy to see @POTUS &amp; the Biden Administration pushing forward in the effort to accelerate our transition to a clean energy economy.

In conjunction with investments from the Bipartisan Infrastructure Law and Inflation Reduction Act, this would be a major win for the environment. https://t.co/ZMhXhQwSQk",2022-11-10 20:32:47+00:00,Tweet
820,"As the winter months approach and seasonal viruses surge, it’s important that we all take some time to get our flu and COVID booster shots to keep our communities safe and healthy.
 
Missourians can find a free COVID booster near them at https://t.co/u3eUle8Ix8 https://t.co/adcgoU91W7",2022-11-10 19:27:05+00:00,Tweet
821,"Today’s CPI number is still too high, but it’s clear that we’re seeing real progress in the fight against inflation that is hampering economies around the world.
 
I’ll keep fighting to pass policies like the Inflation Reduction Act to bring down costs on Missouri families. https://t.co/NAiptx9XAe",2022-11-10 18:28:11+00:00,Tweet
822,"Happy birthday to the @USMC!

As we celebrate 247 years of service, let us give thanks and honor the men and women who have fought, sacrificed, and served our nation to defend the freedoms we all hold dear.

Thank you for your service! https://t.co/gVDYCnPNx5",2022-11-10 17:26:15+00:00,Tweet
823,"I’ll keep working with the Biden Administration, @HUDgov, @HUDOIG, and @SecFudge to strengthen protections for America’s homeowners and crack down on deed fraud.
 
You can find more information about these scams and how to report them here:
https://t.co/jyNjcBKHev",2022-11-09 22:59:34+00:00,Tweet
824,"Additionally, it’s important that Congress take action to deter perpetrators of deed fraud, expand access to legal services for victims, and provide resources to help local authorities combat these scams.

That’s what my bill with @RepDwightEvans would do!
https://t.co/TAZYRNAZcH",2022-11-09 22:59:34+00:00,Tweet
825,"Combating deed fraud requires tracking when, where, &amp; how nefarious actors are perpetrating crimes—which is why it’s critical that Americans report if they have information.
 
Thanks to @HUDOIG, you can report fraud involving HUD supported housing here:
https://t.co/mzAuzhIkRx",2022-11-09 22:59:33+00:00,Tweet
826,"With reports of deed fraud continuing to arise in KC, Philadelphia, NYC, &amp; other communities across America, it’s good to see @POTUS, @SecFudge, &amp; @HUDOIG taking this threat seriously and working hard to protect homeowners.

See their latest bulletin here:
https://t.co/jyNjcBsy0n https://t.co/pbTJ9n4Jph",2022-11-09 22:59:32+00:00,Tweet
827,"Boy do I love Kansas City!
 
If we are going to build an equitable economy that works for working class people, we must invest in affordable housing.
 
Thanks to the people of KC, that’s exactly what we’re going to do! https://t.co/EeO1mALF18",2022-11-09 21:41:01+00:00,Tweet
828,"RT @sorayadarabi: Today, only 1.4% — of 82 trillion dollars of assets (think pension funds, uni endowments) — are controlled by diverse-own…",2022-11-09 20:46:27+00:00,Tweet
